image_id,x,y,w,h,gt_icdas,y_ge1,y_ge2,y_ge3,y_ge4,y_ge5,y_ge6,mask_ge1,mask_ge2,mask_ge3,mask_ge4,mask_ge5,mask_ge6
276.jpg,121,639,189,257,2,1,1,0,0,0,0,1,1,1,1,1,1
276.jpg,478,741,133,142,1,1,0,0,0,0,0,1,1,1,1,1,1
276.jpg,600,728,177,197,0,0,0,0,0,0,0,1,1,1,1,1,1
276.jpg,782,652,136,173,0,0,0,0,0,0,0,1,1,1,1,1,1
276.jpg,919,654,247,327,1,1,0,0,0,0,0,1,1,1,1,1,1
276.jpg,1171,710,193,226,1,1,0,0,0,0,0,1,1,1,1,1,1
276.jpg,1356,701,167,211,1,1,0,0,0,0,0,1,1,1,1,1,1
276.jpg,1516,694,147,160,1,1,0,0,0,0,0,1,1,1,1,1,1
188.jpg,134,406,128,247,0,0,0,0,0,0,0,1,1,1,1,1,1
188.jpg,114,418,43,117,0,0,0,0,0,0,0,1,1,1,1,1,1
188.jpg,268,365,194,341,0,0,0,0,0,0,0,1,1,1,1,1,1
188.jpg,461,439,285,316,0,0,0,0,0,0,0,1,1,1,1,1,1
188.jpg,757,517,237,233,0,0,0,0,0,0,0,1,1,1,1,1,1
188.jpg,1019,553,150,113,0,0,0,0,0,0,0,1,1,1,1,1,1
188.jpg,1187,539,190,221,0,0,0,0,0,0,0,1,1,1,1,1,1
188.jpg,1358,580,132,146,0,0,0,0,0,0,0,1,1,1,1,1,1
188.jpg,1484,528,150,141,0,0,0,0,0,0,0,1,1,1,1,1,1
188.jpg,1158,678,162,149,0,0,0,0,0,0,0,1,1,1,1,1,1
188.jpg,939,614,216,233,0,0,0,0,0,0,0,1,1,1,1,1,1
188.jpg,746,648,163,199,0,0,0,0,0,0,0,1,1,1,1,1,1
188.jpg,570,652,168,165,0,0,0,0,0,0,0,1,1,1,1,1,1
188.jpg,441,635,103,169,0,0,0,0,0,0,0,1,1,1,1,1,1
145.jpg,455,495,201,221,0,0,0,0,0,0,0,1,1,1,1,1,1
145.jpg,651,508,234,252,0,0,0,0,0,0,0,1,1,1,1,1,1
145.jpg,854,556,100,193,0,0,0,0,0,0,0,1,1,1,1,1,1
145.jpg,952,501,113,268,2,1,1,0,0,0,0,1,1,1,1,1,1
145.jpg,448,681,207,227,3,1,1,1,0,0,0,1,1,1,1,1,1
145.jpg,641,706,87,142,2,1,1,0,0,0,0,1,1,1,1,1,1
145.jpg,720,750,100,76,1,1,0,0,0,0,0,1,1,1,1,1,1
145.jpg,846,740,66,66,1,1,0,0,0,0,0,1,1,1,1,1,1
81.jpg,125,411,303,317,1,1,0,0,0,0,0,1,1,1,1,1,1
81.jpg,420,399,307,340,0,0,0,0,0,0,0,1,1,1,1,1,1
81.jpg,723,403,255,326,0,0,0,0,0,0,0,1,1,1,1,1,1
81.jpg,986,367,268,367,1,1,0,0,0,0,0,1,1,1,1,1,1
81.jpg,1251,411,250,303,1,1,0,0,0,0,0,1,1,1,1,1,1
81.jpg,1486,426,227,245,2,1,1,0,0,0,0,1,1,1,1,1,1
81.jpg,1706,442,258,200,2,1,1,0,0,0,0,1,1,1,1,1,1
81.jpg,86,671,159,207,1,1,0,0,0,0,0,1,1,1,1,1,1
81.jpg,244,699,163,202,0,0,0,0,0,0,0,1,1,1,1,1,1
81.jpg,412,696,171,221,1,1,0,0,0,0,0,1,1,1,1,1,1
81.jpg,580,661,210,257,0,0,0,0,0,0,0,1,1,1,1,1,1
81.jpg,802,637,239,317,1,1,0,0,0,0,0,1,1,1,1,1,1
81.jpg,1042,655,273,271,1,1,0,0,0,0,0,1,1,1,1,1,1
81.jpg,1303,657,255,251,1,1,0,0,0,0,0,1,1,1,1,1,1
81.jpg,1556,627,323,220,1,1,0,0,0,0,0,1,1,1,1,1,1
229.jpg,107,963,322,271,1,1,0,0,0,0,0,1,1,1,1,1,1
229.jpg,191,664,356,326,3,1,1,1,0,0,0,1,1,1,1,1,1
229.jpg,285,487,290,229,2,1,1,0,0,0,0,1,1,1,1,1,1
229.jpg,360,302,256,251,0,0,0,0,0,0,0,1,1,1,1,1,1
229.jpg,479,142,210,227,0,0,0,0,0,0,0,1,1,1,1,1,1
229.jpg,625,177,204,187,0,0,0,0,0,0,0,1,1,1,1,1,1
229.jpg,829,186,168,163,0,0,0,0,0,0,0,1,1,1,1,1,1
229.jpg,993,165,176,167,0,0,0,0,0,0,0,1,1,1,1,1,1
229.jpg,1155,177,204,173,0,0,0,0,0,0,0,1,1,1,1,1,1
229.jpg,1338,165,210,236,0,0,0,0,0,0,0,1,1,1,1,1,1
229.jpg,1446,301,238,246,0,0,0,0,0,0,0,1,1,1,1,1,1
229.jpg,1469,477,273,232,0,0,0,0,0,0,0,1,1,1,1,1,1
229.jpg,1475,658,344,332,3,1,1,1,0,0,0,1,1,1,1,1,1
229.jpg,1606,955,280,249,2,1,1,0,0,0,0,1,1,1,1,1,1
215.jpg,265,394,174,151,2,1,1,0,0,0,0,1,1,1,1,1,1
215.jpg,431,387,131,186,1,1,0,0,0,0,0,1,1,1,1,1,1
215.jpg,326,527,171,160,1,1,0,0,0,0,0,1,1,1,1,1,1
215.jpg,565,403,185,203,1,1,0,0,0,0,0,1,1,1,1,1,1
215.jpg,502,553,162,182,1,1,0,0,0,0,0,1,1,1,1,1,1
215.jpg,656,556,192,206,1,1,0,0,0,0,0,1,1,1,1,1,1
215.jpg,745,405,222,206,1,1,0,0,0,0,0,1,1,1,1,1,1
215.jpg,961,397,224,224,1,1,0,0,0,0,0,1,1,1,1,1,1
215.jpg,1186,377,250,279,1,1,0,0,0,0,0,1,1,1,1,1,1
215.jpg,1426,373,198,255,0,0,0,0,0,0,0,1,1,1,1,1,1
215.jpg,1620,390,119,216,1,1,0,0,0,0,0,1,1,1,1,1,1
215.jpg,848,566,190,209,1,1,0,0,0,0,0,1,1,1,1,1,1
215.jpg,1038,570,171,212,1,1,0,0,0,0,0,1,1,1,1,1,1
215.jpg,1210,603,146,178,0,0,0,0,0,0,0,1,1,1,1,1,1
215.jpg,1358,609,139,165,0,0,0,0,0,0,0,1,1,1,1,1,1
215.jpg,1490,617,116,141,0,0,0,0,0,0,0,1,1,1,1,1,1
147.jpg,74,454,69,215,1,1,0,0,0,0,0,1,1,1,1,1,1
147.jpg,103,488,91,222,0,0,0,0,0,0,0,1,1,1,1,1,1
147.jpg,159,473,168,278,0,0,0,0,0,0,0,1,1,1,1,1,1
147.jpg,328,501,146,242,1,1,0,0,0,0,0,1,1,1,1,1,1
147.jpg,430,451,255,320,0,0,0,0,0,0,0,1,1,1,1,1,1
147.jpg,693,458,259,285,0,0,0,0,0,0,0,1,1,1,1,1,1
147.jpg,945,469,213,284,0,0,0,0,0,0,0,1,1,1,1,1,1
147.jpg,1161,474,225,253,0,0,0,0,0,0,0,1,1,1,1,1,1
147.jpg,1364,495,143,251,0,0,0,0,0,0,0,1,1,1,1,1,1
147.jpg,1491,504,90,198,1,1,0,0,0,0,0,1,1,1,1,1,1
147.jpg,1571,463,110,193,1,1,0,0,0,0,0,1,1,1,1,1,1
147.jpg,1690,419,133,174,1,1,0,0,0,0,0,1,1,1,1,1,1
147.jpg,225,742,170,155,3,1,1,1,0,0,0,1,1,1,1,1,1
147.jpg,374,740,144,94,2,1,1,0,0,0,0,1,1,1,1,1,1
147.jpg,526,760,120,64,2,1,1,0,0,0,0,1,1,1,1,1,1
147.jpg,670,743,99,57,1,1,0,0,0,0,0,1,1,1,1,1,1
147.jpg,772,750,100,61,1,1,0,0,0,0,0,1,1,1,1,1,1
147.jpg,893,735,101,54,1,1,0,0,0,0,0,1,1,1,1,1,1
147.jpg,1010,695,206,179,2,1,1,0,0,0,0,1,1,1,1,1,1
147.jpg,1291,718,188,145,2,1,1,0,0,0,0,1,1,1,1,1,1
147.jpg,1476,648,215,149,1,1,0,0,0,0,0,1,1,1,1,1,1
147.jpg,1665,592,157,113,3,1,1,1,0,0,0,1,1,1,1,1,1
194.jpg,150,996,315,285,3,1,1,1,0,0,0,1,1,1,1,1,1
194.jpg,237,662,255,191,2,1,1,0,0,0,0,1,1,1,1,1,1
194.jpg,307,455,260,220,1,1,0,0,0,0,0,1,1,1,1,1,1
194.jpg,408,279,215,224,1,1,0,0,0,0,0,1,1,1,1,1,1
194.jpg,563,180,183,181,0,0,0,0,0,0,0,1,1,1,1,1,1
194.jpg,722,121,238,205,1,1,0,0,0,0,0,1,1,1,1,1,1
194.jpg,963,123,247,177,1,1,0,0,0,0,0,1,1,1,1,1,1
194.jpg,1218,182,154,154,3,1,1,1,0,0,0,1,1,1,1,1,1
194.jpg,1332,279,205,213,2,1,1,0,0,0,0,1,1,1,1,1,1
194.jpg,1403,451,251,225,6,1,1,1,1,1,1,1,1,1,1,1,1
194.jpg,1482,638,244,206,3,1,1,1,0,0,0,1,1,1,1,1,1
194.jpg,1496,807,314,330,2,1,1,0,0,0,0,1,1,1,1,1,1
194.jpg,1524,1072,309,214,3,1,1,1,0,0,0,1,1,1,1,1,1
199.jpg,262,207,300,296,3,1,1,1,0,0,0,1,1,1,1,1,1
199.jpg,328,488,258,195,2,1,1,0,0,0,0,1,1,1,1,1,1
199.jpg,380,678,243,190,3,1,1,1,0,0,0,1,1,1,1,1,1
199.jpg,465,854,188,211,2,1,1,0,0,0,0,1,1,1,1,1,1
199.jpg,610,1010,191,166,0,0,0,0,0,0,0,1,1,1,1,1,1
199.jpg,770,1055,232,206,1,1,0,0,0,0,0,1,1,1,1,1,1
199.jpg,1006,1059,232,213,1,1,0,0,0,0,0,1,1,1,1,1,1
199.jpg,1197,994,194,184,1,1,0,0,0,0,0,1,1,1,1,1,1
199.jpg,1341,873,213,211,0,0,0,0,0,0,0,1,1,1,1,1,1
199.jpg,1422,702,231,200,1,1,0,0,0,0,0,1,1,1,1,1,1
199.jpg,1470,528,253,192,1,1,0,0,0,0,0,1,1,1,1,1,1
199.jpg,1494,226,317,325,2,1,1,0,0,0,0,1,1,1,1,1,1
219.jpg,63,383,90,214,1,1,0,0,0,0,0,1,1,1,1,1,1
219.jpg,146,316,91,357,2,1,1,0,0,0,0,1,1,1,1,1,1
219.jpg,205,380,110,303,3,1,1,1,0,0,0,1,1,1,1,1,1
219.jpg,316,381,140,290,3,1,1,1,0,0,0,1,1,1,1,1,1
219.jpg,441,328,163,308,1,1,0,0,0,0,0,1,1,1,1,1,1
219.jpg,306,658,125,304,1,1,0,0,0,0,0,1,1,1,1,1,1
219.jpg,189,669,127,266,2,1,1,0,0,0,0,1,1,1,1,1,1
219.jpg,90,613,100,229,1,1,0,0,0,0,0,1,1,1,1,1,1
219.jpg,412,624,120,249,1,1,0,0,0,0,0,1,1,1,1,1,1
219.jpg,590,354,201,267,1,1,0,0,0,0,0,1,1,1,1,1,1
219.jpg,528,611,155,346,1,1,0,0,0,0,0,1,1,1,1,1,1
219.jpg,667,607,177,290,1,1,0,0,0,0,0,1,1,1,1,1,1
219.jpg,855,637,138,231,2,1,1,0,0,0,0,1,1,1,1,1,1
219.jpg,1000,637,150,266,2,1,1,0,0,0,0,1,1,1,1,1,1
219.jpg,1139,644,136,250,2,1,1,0,0,0,0,1,1,1,1,1,1
219.jpg,756,356,258,294,1,1,0,0,0,0,0,1,1,1,1,1,1
219.jpg,1022,346,271,304,1,1,0,0,0,0,0,1,1,1,1,1,1
219.jpg,1287,372,195,256,1,1,0,0,0,0,0,1,1,1,1,1,1
219.jpg,1480,352,185,287,2,1,1,0,0,0,0,1,1,1,1,1,1
219.jpg,1282,616,199,283,2,1,1,0,0,0,0,1,1,1,1,1,1
219.jpg,1435,611,135,251,3,1,1,1,0,0,0,1,1,1,1,1,1
219.jpg,1513,642,201,294,3,1,1,1,0,0,0,1,1,1,1,1,1
219.jpg,1647,384,130,294,3,1,1,1,0,0,0,1,1,1,1,1,1
219.jpg,1766,397,93,253,3,1,1,1,0,0,0,1,1,1,1,1,1
33.jpg,273,302,301,397,1,1,0,0,0,0,0,1,1,1,1,1,1
33.jpg,68,316,229,379,1,1,0,0,0,0,0,1,1,1,1,1,1
33.jpg,262,682,117,230,1,1,0,0,0,0,0,1,1,1,1,1,1
33.jpg,165,686,98,226,1,1,0,0,0,0,0,1,1,1,1,1,1
33.jpg,378,669,143,207,1,1,0,0,0,0,0,1,1,1,1,1,1
33.jpg,518,641,169,233,0,0,0,0,0,0,0,1,1,1,1,1,1
33.jpg,573,323,276,343,0,0,0,0,0,0,0,1,1,1,1,1,1
33.jpg,696,585,214,312,0,0,0,0,0,0,0,1,1,1,1,1,1
33.jpg,852,343,324,333,2,1,1,0,0,0,0,1,1,1,1,1,1
33.jpg,923,624,285,323,2,1,1,0,0,0,0,1,1,1,1,1,1
33.jpg,1180,416,276,289,2,1,1,0,0,0,0,1,1,1,1,1,1
33.jpg,1212,662,264,248,2,1,1,0,0,0,0,1,1,1,1,1,1
33.jpg,1612,897,0,1,2,1,1,0,0,0,0,1,1,1,1,1,1
33.jpg,1462,484,243,226,2,1,1,0,0,0,0,1,1,1,1,1,1
33.jpg,1687,467,300,219,2,1,1,0,0,0,0,1,1,1,1,1,1
113.jpg,156,56,305,284,4,1,1,1,1,0,0,1,1,1,1,1,1
113.jpg,229,344,312,291,6,1,1,1,1,1,1,1,1,1,1,1,1
113.jpg,366,622,237,197,3,1,1,1,0,0,0,1,1,1,1,1,1
113.jpg,431,814,212,202,2,1,1,0,0,0,0,1,1,1,1,1,1
113.jpg,580,966,176,194,1,1,0,0,0,0,0,1,1,1,1,1,1
113.jpg,725,1018,161,198,1,1,0,0,0,0,0,1,1,1,1,1,1
113.jpg,888,1034,143,183,1,1,0,0,0,0,0,1,1,1,1,1,1
113.jpg,1034,1055,154,197,0,0,0,0,0,0,0,1,1,1,1,1,1
113.jpg,1150,1015,160,183,0,0,0,0,0,0,0,1,1,1,1,1,1
113.jpg,1271,940,174,178,0,0,0,0,0,0,0,1,1,1,1,1,1
113.jpg,1382,798,225,209,1,1,0,0,0,0,0,1,1,1,1,1,1
113.jpg,1425,597,242,208,3,1,1,1,0,0,0,1,1,1,1,1,1
113.jpg,1460,299,318,327,2,1,1,0,0,0,0,1,1,1,1,1,1
113.jpg,1533,23,293,290,4,1,1,1,1,0,0,1,1,1,1,1,1
43.jpg,735,460,79,260,1,1,0,0,0,0,0,1,1,1,1,1,1
43.jpg,812,545,74,210,1,1,0,0,0,0,0,1,1,1,1,1,1
43.jpg,874,422,203,289,0,0,0,0,0,0,0,1,1,1,1,1,1
227.jpg,224,450,211,183,1,1,0,0,0,0,0,1,1,1,1,1,1
227.jpg,273,615,268,195,2,1,1,0,0,0,0,1,1,1,1,1,1
227.jpg,427,482,181,190,0,0,0,0,0,0,0,1,1,1,1,1,1
227.jpg,609,463,216,245,0,0,0,0,0,0,0,1,1,1,1,1,1
227.jpg,819,416,269,314,1,1,0,0,0,0,0,1,1,1,1,1,1
227.jpg,1099,459,246,261,0,0,0,0,0,0,0,1,1,1,1,1,1
227.jpg,1343,396,247,314,0,0,0,0,0,0,0,1,1,1,1,1,1
227.jpg,1572,419,244,282,0,0,0,0,0,0,0,1,1,1,1,1,1
227.jpg,931,665,256,315,1,1,0,0,0,0,0,1,1,1,1,1,1
227.jpg,707,668,253,264,1,1,0,0,0,0,0,1,1,1,1,1,1
227.jpg,533,654,181,228,1,1,0,0,0,0,0,1,1,1,1,1,1
227.jpg,1147,705,168,145,0,0,0,0,0,0,0,1,1,1,1,1,1
227.jpg,1491,682,140,148,0,0,0,0,0,0,0,1,1,1,1,1,1
227.jpg,1630,705,128,119,0,0,0,0,0,0,0,1,1,1,1,1,1
250.jpg,554,439,198,276,1,1,0,0,0,0,0,1,1,1,1,1,1
250.jpg,755,428,184,227,1,1,0,0,0,0,0,1,1,1,1,1,1
250.jpg,936,397,136,242,0,0,0,0,0,0,0,1,1,1,1,1,1
250.jpg,880,589,126,125,0,0,0,0,0,0,0,1,1,1,1,1,1
250.jpg,712,590,78,152,0,0,0,0,0,0,0,1,1,1,1,1,1
25.jpg,87,20,384,270,5,1,1,1,1,1,0,1,1,1,1,1,1
25.jpg,185,301,360,307,0,0,0,0,0,0,0,1,1,1,1,1,1
25.jpg,323,603,303,266,2,1,1,0,0,0,0,1,1,1,1,1,1
25.jpg,484,840,200,171,2,1,1,0,0,0,0,1,1,1,1,1,1
25.jpg,590,1001,189,200,0,0,0,0,0,0,0,1,1,1,1,1,1
25.jpg,780,1033,196,183,0,0,0,0,0,0,0,1,1,1,1,1,1
25.jpg,976,1011,198,225,1,1,0,0,0,0,0,1,1,1,1,1,1
25.jpg,1161,982,195,196,1,1,0,0,0,0,0,1,1,1,1,1,1
25.jpg,1290,832,198,211,0,0,0,0,0,0,0,1,1,1,1,1,1
25.jpg,1347,599,281,299,1,1,0,0,0,0,0,1,1,1,1,1,1
25.jpg,1407,298,362,354,0,0,0,0,0,0,0,1,1,1,1,1,1
25.jpg,1541,10,369,351,5,1,1,1,1,1,0,1,1,1,1,1,1
92.jpg,125,422,245,190,2,1,1,0,0,0,0,1,1,1,1,1,1
92.jpg,206,590,314,213,2,1,1,0,0,0,0,1,1,1,1,1,1
92.jpg,368,460,205,214,1,1,0,0,0,0,0,1,1,1,1,1,1
92.jpg,523,633,204,199,1,1,0,0,0,0,0,1,1,1,1,1,1
92.jpg,577,486,245,245,0,0,0,0,0,0,0,1,1,1,1,1,1
92.jpg,818,520,260,221,2,1,1,0,0,0,0,1,1,1,1,1,1
92.jpg,1061,401,265,281,1,1,0,0,0,0,0,1,1,1,1,1,1
92.jpg,1327,336,333,370,0,0,0,0,0,0,0,1,1,1,1,1,1
92.jpg,1660,354,282,298,0,0,0,0,0,0,0,1,1,1,1,1,1
92.jpg,951,628,266,322,1,1,0,0,0,0,0,1,1,1,1,1,1
92.jpg,713,675,240,235,1,1,0,0,0,0,0,1,1,1,1,1,1
92.jpg,1216,641,248,319,1,1,0,0,0,0,0,1,1,1,1,1,1
92.jpg,1460,672,142,186,0,0,0,0,0,0,0,1,1,1,1,1,1
92.jpg,1612,623,187,162,0,0,0,0,0,0,0,1,1,1,1,1,1
258.jpg,69,379,358,382,0,0,0,0,0,0,0,1,1,1,1,1,1
258.jpg,470,393,344,375,0,0,0,0,0,0,0,1,1,1,1,1,1
258.jpg,825,384,252,334,0,0,0,0,0,0,0,1,1,1,1,1,1
258.jpg,1073,403,234,351,0,0,0,0,0,0,0,1,1,1,1,1,1
258.jpg,1312,455,182,246,1,1,0,0,0,0,0,1,1,1,1,1,1
258.jpg,1493,501,142,193,1,1,0,0,0,0,0,1,1,1,1,1,1
258.jpg,1092,638,265,315,1,1,0,0,0,0,0,1,1,1,1,1,1
258.jpg,1352,654,152,204,0,0,0,0,0,0,0,1,1,1,1,1,1
258.jpg,1507,614,195,194,2,1,1,0,0,0,0,1,1,1,1,1,1
258.jpg,847,678,256,159,1,1,0,0,0,0,0,1,1,1,1,1,1
5.jpg,71,5,341,162,3,1,1,1,0,0,0,1,1,1,1,1,1
5.jpg,91,177,366,341,1,1,0,0,0,0,0,1,1,1,1,1,1
5.jpg,182,522,294,193,0,0,0,0,0,0,0,1,1,1,1,1,1
5.jpg,281,719,271,242,0,0,0,0,0,0,0,1,1,1,1,1,1
5.jpg,456,902,200,242,0,0,0,0,0,0,0,1,1,1,1,1,1
5.jpg,630,985,196,223,0,0,0,0,0,0,0,1,1,1,1,1,1
5.jpg,827,1001,173,217,0,0,0,0,0,0,0,1,1,1,1,1,1
5.jpg,1003,1005,165,211,0,0,0,0,0,0,0,1,1,1,1,1,1
5.jpg,1171,951,197,212,0,0,0,0,0,0,0,1,1,1,1,1,1
5.jpg,1327,865,207,230,0,0,0,0,0,0,0,1,1,1,1,1,1
5.jpg,1457,672,271,270,0,0,0,0,0,0,0,1,1,1,1,1,1
5.jpg,1526,465,281,234,1,1,0,0,0,0,0,1,1,1,1,1,1
5.jpg,1559,123,368,359,2,1,1,0,0,0,0,1,1,1,1,1,1
5.jpg,1665,14,291,115,3,1,1,1,0,0,0,1,1,1,1,1,1
32.jpg,420,514,190,196,2,1,1,0,0,0,0,1,1,1,1,1,1
32.jpg,616,529,146,192,2,1,1,0,0,0,0,1,1,1,1,1,1
32.jpg,768,498,210,258,2,1,1,0,0,0,0,1,1,1,1,1,1
32.jpg,989,477,265,262,2,1,1,0,0,0,0,1,1,1,1,1,1
32.jpg,1265,462,256,279,1,1,0,0,0,0,0,1,1,1,1,1,1
32.jpg,1529,435,319,337,1,1,0,0,0,0,0,1,1,1,1,1,1
32.jpg,522,723,213,143,2,1,1,0,0,0,0,1,1,1,1,1,1
32.jpg,741,751,172,166,1,1,0,0,0,0,0,1,1,1,1,1,1
32.jpg,917,737,230,246,2,1,1,0,0,0,0,1,1,1,1,1,1
32.jpg,1160,724,260,291,1,1,0,0,0,0,0,1,1,1,1,1,1
32.jpg,1435,736,205,252,2,1,1,0,0,0,0,1,1,1,1,1,1
32.jpg,1651,757,166,196,0,0,0,0,0,0,0,1,1,1,1,1,1
32.jpg,1826,760,142,202,0,0,0,0,0,0,0,1,1,1,1,1,1
86.jpg,46,402,256,338,0,0,0,0,0,0,0,1,1,1,1,1,1
86.jpg,299,375,298,356,0,0,0,0,0,0,0,1,1,1,1,1,1
86.jpg,596,452,246,254,0,0,0,0,0,0,0,1,1,1,1,1,1
86.jpg,841,363,262,343,0,0,0,0,0,0,0,1,1,1,1,1,1
86.jpg,1109,455,269,261,0,0,0,0,0,0,0,1,1,1,1,1,1
86.jpg,1378,529,204,165,0,0,0,0,0,0,0,1,1,1,1,1,1
86.jpg,1651,479,217,160,5,1,1,1,1,1,0,1,1,1,1,1,1
86.jpg,1459,590,343,175,4,1,1,1,1,0,0,1,1,1,1,1,1
86.jpg,1254,654,222,175,0,0,0,0,0,0,0,1,1,1,1,1,1
86.jpg,1020,628,246,262,0,0,0,0,0,0,0,1,1,1,1,1,1
86.jpg,758,616,255,320,0,0,0,0,0,0,0,1,1,1,1,1,1
86.jpg,541,634,216,293,0,0,0,0,0,0,0,1,1,1,1,1,1
86.jpg,351,717,185,169,0,0,0,0,0,0,0,1,1,1,1,1,1
151.jpg,306,532,134,148,0,0,0,0,0,0,0,1,1,1,1,1,1
151.jpg,451,500,237,223,0,0,0,0,0,0,0,1,1,1,1,1,1
151.jpg,712,517,206,202,0,0,0,0,0,0,0,1,1,1,1,1,1
151.jpg,909,476,146,231,0,0,0,0,0,0,0,1,1,1,1,1,1
151.jpg,665,642,114,182,1,1,0,0,0,0,0,1,1,1,1,1,1
151.jpg,455,657,184,184,1,1,0,0,0,0,0,1,1,1,1,1,1
151.jpg,838,704,55,100,0,0,0,0,0,0,0,1,1,1,1,1,1
34.jpg,236,984,229,288,3,1,1,1,0,0,0,1,1,1,1,1,1
34.jpg,239,763,321,276,2,1,1,0,0,0,0,1,1,1,1,1,1
34.jpg,300,582,259,196,2,1,1,0,0,0,0,1,1,1,1,1,1
34.jpg,354,394,255,193,2,1,1,0,0,0,0,1,1,1,1,1,1
34.jpg,458,199,200,208,1,1,0,0,0,0,0,1,1,1,1,1,1
34.jpg,609,101,205,196,1,1,0,0,0,0,0,1,1,1,1,1,1
34.jpg,800,33,224,237,2,1,1,0,0,0,0,1,1,1,1,1,1
34.jpg,1028,36,227,231,2,1,1,0,0,0,0,1,1,1,1,1,1
34.jpg,1243,115,191,170,2,1,1,0,0,0,0,1,1,1,1,1,1
34.jpg,1370,219,214,216,1,1,0,0,0,0,0,1,1,1,1,1,1
34.jpg,1442,399,281,224,2,1,1,0,0,0,0,1,1,1,1,1,1
34.jpg,1531,586,253,193,2,1,1,0,0,0,0,1,1,1,1,1,1
34.jpg,1535,754,313,309,2,1,1,0,0,0,0,1,1,1,1,1,1
34.jpg,1645,969,303,292,4,1,1,1,1,0,0,1,1,1,1,1,1
183.jpg,400,936,242,241,4,1,1,1,1,0,0,1,1,1,1,1,1
183.jpg,448,679,255,271,4,1,1,1,1,0,0,1,1,1,1,1,1
183.jpg,555,546,207,162,1,1,0,0,0,0,0,1,1,1,1,1,1
183.jpg,654,384,174,190,1,1,0,0,0,0,0,1,1,1,1,1,1
183.jpg,774,278,156,166,0,0,0,0,0,0,0,1,1,1,1,1,1
183.jpg,920,238,123,135,0,0,0,0,0,0,0,1,1,1,1,1,1
183.jpg,1045,251,122,121,0,0,0,0,0,0,0,1,1,1,1,1,1
183.jpg,1170,271,145,166,0,0,0,0,0,0,0,1,1,1,1,1,1
183.jpg,1278,363,177,186,0,0,0,0,0,0,0,1,1,1,1,1,1
183.jpg,1344,511,200,168,2,1,1,0,0,0,0,1,1,1,1,1,1
183.jpg,1381,657,246,261,3,1,1,1,0,0,0,1,1,1,1,1,1
183.jpg,1465,887,242,253,4,1,1,1,1,0,0,1,1,1,1,1,1
70.jpg,110,428,169,288,0,0,0,0,0,0,0,1,1,1,1,1,1
70.jpg,262,412,265,347,0,0,0,0,0,0,0,1,1,1,1,1,1
70.jpg,529,405,322,354,0,0,0,0,0,0,0,1,1,1,1,1,1
70.jpg,858,415,281,306,0,0,0,0,0,0,0,1,1,1,1,1,1
70.jpg,1136,426,229,252,1,1,0,0,0,0,0,1,1,1,1,1,1
70.jpg,1376,399,223,231,1,1,0,0,0,0,0,1,1,1,1,1,1
70.jpg,1570,447,182,193,1,1,0,0,0,0,0,1,1,1,1,1,1
70.jpg,77,681,168,193,2,1,1,0,0,0,0,1,1,1,1,1,1
70.jpg,231,720,129,188,2,1,1,0,0,0,0,1,1,1,1,1,1
70.jpg,367,740,159,144,1,1,0,0,0,0,0,1,1,1,1,1,1
70.jpg,512,716,184,190,0,0,0,0,0,0,0,1,1,1,1,1,1
70.jpg,704,668,173,229,0,0,0,0,0,0,0,1,1,1,1,1,1
70.jpg,891,648,230,217,0,0,0,0,0,0,0,1,1,1,1,1,1
70.jpg,1131,647,203,264,0,0,0,0,0,0,0,1,1,1,1,1,1
70.jpg,1338,587,230,303,1,1,0,0,0,0,0,1,1,1,1,1,1
70.jpg,1555,614,204,261,1,1,0,0,0,0,0,1,1,1,1,1,1
77.jpg,218,284,140,241,3,1,1,1,0,0,0,1,1,1,1,1,1
77.jpg,351,305,158,272,2,1,1,0,0,0,0,1,1,1,1,1,1
77.jpg,503,337,208,278,2,1,1,0,0,0,0,1,1,1,1,1,1
77.jpg,712,323,279,323,1,1,0,0,0,0,0,1,1,1,1,1,1
77.jpg,1028,317,274,329,0,0,0,0,0,0,0,1,1,1,1,1,1
77.jpg,1309,336,217,295,1,1,0,0,0,0,0,1,1,1,1,1,1
77.jpg,1534,314,173,291,1,1,0,0,0,0,0,1,1,1,1,1,1
77.jpg,1713,291,147,251,1,1,0,0,0,0,0,1,1,1,1,1,1
77.jpg,338,536,172,149,1,1,0,0,0,0,0,1,1,1,1,1,1
77.jpg,1610,483,156,221,0,0,0,0,0,0,0,1,1,1,1,1,1
77.jpg,891,467,152,227,0,0,0,0,0,0,0,1,1,1,1,1,1
263.jpg,793,477,210,286,2,1,1,0,0,0,0,1,1,1,1,1,1
263.jpg,997,480,111,278,1,1,0,0,0,0,0,1,1,1,1,1,1
263.jpg,1074,488,93,296,1,1,0,0,0,0,0,1,1,1,1,1,1
263.jpg,856,700,195,253,1,1,0,0,0,0,0,1,1,1,1,1,1
206.jpg,180,902,292,247,4,1,1,1,1,0,0,1,1,1,1,1,1
206.jpg,248,665,320,276,3,1,1,1,0,0,0,1,1,1,1,1,1
206.jpg,364,551,255,179,2,1,1,0,0,0,0,1,1,1,1,1,1
206.jpg,412,382,216,221,2,1,1,0,0,0,0,1,1,1,1,1,1
206.jpg,542,271,162,208,1,1,0,0,0,0,0,1,1,1,1,1,1
206.jpg,684,223,172,187,0,0,0,0,0,0,0,1,1,1,1,1,1
